,khipu_id,kfg_name,okr_name,original_name,legal_filename,nickname,museum_name,museum_num,museum_description,region,provenance,num_cord_clusters,mean_cords_per_cluster,max_subsidiary_branches,num_top_cord_double_sum_clusters,num_top_cord_sum_clusters,num_banded_clusters,num_seriated_clusters,num_decreasing_clusters,benford_match,hierarchical_cluster_pos,num_canuto_cords,num_cords,recto_cords,verso_cords,r_ratio,v_ratio,rv_cords,num_pendant_cords,num_nonzero_top_pendant_cords,num_top_cords,num_subsidiary_cords,num_s_cords,num_z_cords,mean_cord_value,fanout_ratio,num_total_cords,num_ascher_colors,knot_cluster_count,knot_count,mean_knots_per_cord,num_s_knots,num_z_knots,percent_s_knots,percent_z_knots,notes,pcord_notes
48,1000342,AS075,KH0088,AS075,AS075,,"Musee de l Homme, Paris, France",64.19.1.5,,Unknown,Pachacamac,39,4.769230769230769,1,0,0,5,34,2,0.47153503758412885,599,5,186,181,1,99.0,1.0,182,186,0,0,0,182,0,3,1.0,186,4,116,127,0.6827956989247311,59,30,0.4645669291338583,0.23622047244094488,"1.   Construction note: Five markers are used on the quipu.  The first three have the same colors and construction, the last two differ from these and from each other.<br/>2.   AS074-AS080 are associated.  See AS074 for discussion.<br/>3.   By spacing, color pattern, and markers 1, 2, 3, the quipu is separated into 5 parts: Part I consists of 1 group of 7 pendants and Parts II, III, IV, V each consist of 8 groups of 5 or 6 pendants each.<br/>4.   The 32 groups of Parts II-V have the same color pattern: BS (if present), YB, YB, YB, MB, B.  The first position (BS) never exists in Part V and sometimes exists in the other parts.<br/>5.   Some numerical consistencies appear on the quipu.  (a) All values are 0-3 in Part II, 0-4 in Part III, and 0-5 in Part V.  (b) In Part II, positions 5 and 6 are all zero-valued.  In Part V, position 2 is always zero-valued.  (c) In the second, third, fourth, and eighth groups of Part III, pendants 2, 3, 4 are consecutive values.  (d) The following relationships hold for all 8 groups of Part IV: P4 is greater than P3 is greater than or equal to P6 is greater than or equal to P5, and P4 > P2.<br/>6.   The pendants in Part I contain as many as two or three values.  For example, 3s knots followed by 2L knots followed by 5s knots followed by 2L knots is interpreted as 32 then 52.  This type of multiple value is only found on this part of the quipu.  The 7 pendants in Part I also do not have the same color pattern as the other 32 groups.  This part of the quipu seems to be some kind of summary group.  Values in it can be associated with values in the other parts in several ways, none of which accounts for all the values.  For example, 15 & 12 appears on an MB colored pendant--the sum of the MB colored pendants in Parts II & III is 15 and the sum of the MB colored pendants in Parts IV & V is 12.  Also, if the eight groups in Part III are summed position by position, the sums are ?, 9, 12, 18, 15, 11.  Each of these values is found in Part I.<br/>7.   Part V is further divided into groups of 3, 3, 2 by markers 4 and 5.  These markers do not seem to be very carefully constructed--one is a prepared blank pendant--or carefully attached.  Since no space separates the third from fourth group and the sixth from seventh group, the markers may have been used for group separators.",
547,1000650,UR283,KH0521,UR283,UR283,,"Museo Nac., Pueblo Libre",35268B,,Unknown,"Huaca San Pedro, Armatambo",16,11.4375,1,0,0,2,14,3,0.9304983380631999,648,90,183,183,0,100.0,0.0,183,183,0,0,0,0,183,320,1.0,183,31,222,618,3.377049180327869,324,289,0.5242718446601942,0.46763754045307443,,
604,6000046,MM019,MM019,MM019,MM019,None,"Linden Museum, Stuttgart, Germany",M32902,,unknown,unknown,39,6.794871794871795,4,0,0,7,32,5,0.645772325620082,539,24,265,181,1,99.0,1.0,182,182,0,0,83,265,0,5,1.456043956043956,265,26,201,302,1.139622641509434,285,17,0.9437086092715232,0.056291390728476824,,
361,1000094,UR1136,KH0152,AS136,UR1136,,"Museum für Völkerkunde, Berlin",VA16635,,Unknown,Nazca,21,13.571428571428571,3,0,0,6,15,0,0.9577567950195335,185,4,285,0,0,0.0,0.0,0,181,0,0,104,284,0,20,1.574585635359116,285,6,298,652,2.287719298245614,47,604,0.07208588957055215,0.9263803680981595,,<br/>Attached to wooden bar
364,1000115,UR1140,KH0156,AS140/N9,UR1140,,"Museum für Völkerkunde, Berlin",VA16636,,Unknown,Nazca,20,9.5,2,0,0,0,20,1,0.9684660540717683,188,0,190,0,0,0.0,0.0,0,180,0,0,10,190,0,22,1.0555555555555556,190,4,304,507,2.668421052631579,26,476,0.05128205128205128,0.9388560157790927,Attached to wooden bar.,"<br/>Pendants are actually attached to cord running through the bar; cord is brown, Z-spun, S-plied."
637,6000080,UR055,KH0289,UR055,UR055,"hair khipu, Gold Museum","Museo Oro, Fundaci195179n Miguel Mujica Gallo",4117-789-1014 203/INC-88,,Unknown,Unknown,180,1.0,1,0,0,180,0,0,0.6906204729492278,615,173,180,0,0,0.0,0.0,0,180,0,0,0,179,0,26,1.0,180,3,715,714,3.966666666666667,689,14,0.9649859943977591,0.0196078431372549,,
217,1000007,UR011,KH0247,UR011,UR011,,"Centro Mallqui, Leymebamba, Amazonas",CMA-628/LC1-257A,,Chachapoyas,Leymebamba,24,14.291666666666666,3,0,0,1,23,3,0.9036266423201336,257,0,343,92,83,53.0,47.0,175,176,0,0,167,343,0,762,1.9488636363636365,343,26,327,1237,3.6064139941690962,1228,9,0.9927243330638642,0.007275666936135812,Cord knot values adjusted 11/10/2004 by Carrie Brezine in consulatation with Gary Urton.  Original values will be in cord notes and on hard copy notes.,
626,6000068,QU019,QU019,QU19,QU019,,Dallas Museum of Art,B371/T41299.38,,"Inka, Late Horizon",Unknown,30,7.033333333333333,2,0,1,16,14,0,0.9646870720928742,172,0,211,79,121,40.0,60.0,200,175,5,11,36,211,0,25,1.2057142857142857,211,19,274,530,2.5118483412322274,334,193,0.630188679245283,0.3641509433962264,,
395,1000329,UR119,KH0359,UR119,UR119,,"Museum of Worldculture, Goteborg, Sweden",31.37.2.a,,Unknown,Paracas,49,6.204081632653061,3,0,4,47,1,1,0.8932828584420215,254,0,304,0,150,0.0,100.0,150,173,8,24,131,301,1,57,1.7572254335260116,304,22,334,970,3.1907894736842106,921,48,0.9494845360824742,0.049484536082474224,,<br/>Top Cord T24 and cords 144-149 are not attached.  They have been included here to preserve linearity of the khipu.
536,1000614,UR272,KH0509,UR272,UR272,,Proyecto Incahuasi,13839,,Unknown,Incahuasi,26,6.653846153846154,1,0,0,14,12,5,0.5096059026511589,458,10,173,0,173,0.0,100.0,173,173,0,0,0,173,0,4,1.0,173,14,136,155,0.8959537572254336,1,154,0.0064516129032258064,0.9935483870967742,,
43,1000369,AS066,KH0079,AS066,AS066,,"O. Nunez del Prado, Cuzco",2a,,Unknown,Unknown,61,2.819672131147541,2,8,7,59,2,3,0.9541767155945723,229,0,172,0,0,0.0,0.0,0,171,19,24,1,0,0,24,1.0058479532163742,172,3,242,357,2.0755813953488373,0,0,0.0,0.0,"1. This quipu is associated with AS59-AS67. See discussion under AS59.<br/>2. From the discoloration of the main cord, and by extrapolation based on the spacing of the complete groups, we hypothesize that this quipu contained 24 groups of 8 pendants. Each of the groups had a top cord. Of the original 80 pendants of the first 10 groups, only 35 remain and so the first complete group starts with pendant 36. Of the last 14 groups, no pendants are missing.<br/>3. Two loose broken cords were associated with this quipu: one, colored DB, had a value of 50; the other, colored AB, had a value of 14.<br/>4. Both common forms of the top cord attachment are present on this quipu. In groups 18, 19 , and 21-24, the top cord unites the pendants. In the remaining groups, the top cord is attached to the main cord in the center of the group. The first pendant of the 18th group (P92) is a different color than the rest of the group reinforcing the idea that this is a place where a change occurs.<br/>5. All pendant cords within a group are the same color with the exception of group 18 noted above and groups 16, 20 and 23 in which the first 4 pendants are one color and the last 4 another color. In 2 of these groups the top cord is the same color as the first 4 pendants in the group. The third group has the top cord missing so its color is unknown.<br/>6. Only 6 groupd have the top cord the same color as all the pendants in the group. Five of these groups are the only groups for which all pendants in the group have the same value.<br/>7. The color of the top cords for groups 8-11 (BB, W, DB, W) are repeated for the next 4 groups.<br/>8. With the exception of group 19, all groups that have all pendat values and top cord value present show the following relationship: (represented in notes by formulae)<br/>9. As noted in observation 6, five groups have all pendat values equal. The sum value on the top cord must, therefore, be a multiple of 8. In some cases where the top value is not a multiple of 8, the pendant values can be viewed as top value/8 rounded to the nearest integers. This is seen in groups 11, 12, 16, 23 where the sums are 50. The pendant values 6x6 + 2x7. Similarly in group 9, the pendant values can be viewed as rounded to the nearest multiple of 10. That is 150 = 3x40 + 1x30.<br/>10. Groups 17 and 19 both have the same relationship among the first 4 pendants: {P1=P2=X/4+3; P3=X/4+4; P4=X/4-10 } and as result { P1+P2=X/2+6; P3+P4=X/2 -6}. For group 17, X=100 and for group 19, X=112. Since group 19 is the only group for which P1+P2+P3+P4 does not = P5+P6+P7+P8, it is interesting to note that also P1+P2+P3+P4 = [top value/2]-6<br/>10. Groups 17 and 19 both have the same relationship among the first 4 pendants: (formulae)",
583,6000025,KH0227,KH0227,AS207C,KH0227,,"Museum fur Volkerkunde, Vienna",140708,,Unknown,"Huaura Valley, near Lima, on Santa Rosalia Hacienda",16,13.8125,3,0,0,0,16,3,0.8590799089873531,473,0,221,0,169,0.0,100.0,169,168,0,0,53,220,1,8,1.3154761904761905,221,21,165,281,1.2714932126696832,252,27,0.896797153024911,0.09608540925266904,,Begins with a wrapped end (2cm); to fiirst cord group=4.5cm
237,1000331,UR037,KH0269,UR037,UR037,,"Museo Amano, Lima, Peru",R4248,,Unknown,Unknown,28,6.107142857142857,2,0,0,4,24,1,0.5291358396107867,579,11,171,163,0,100.0,0.0,163,167,0,0,4,167,0,3,1.0239520958083832,171,11,176,193,1.128654970760234,180,12,0.9326424870466321,0.06217616580310881,"1.   Beginning knot has addition threads woven through it.  Threads are light brown, light blue, red.<br/>1.   Beginning knot has addition threads woven through it.  Threads are light brown, light blue, red.<br/>2.   Markers are approximately 1 cm long thread wrapped sections.  Colors of wrapping threads matcch colors of threads in beginning knot of primary cord (light brown, light blue, red).<br/>3.   First pendant is attached to primary cord by a single granny knot around primary cord.  The end of the pendant cord is doubled.  Khipu is stitched down so cannot see the actual knot.  End of the pendant protrudes 2 cm from top of primary cord.  Total length including knotted part is approximately 26.5 cm.  Subsidiary position read from main cord.",
393,1000293,UR118,KH0358,UR118,UR118,,"Museum of Worldculture, Goteborg, Sweden",31.37.2.b,,Unknown,Paracas,46,6.978260869565218,3,0,7,43,3,2,0.9289245711345878,255,1,321,14,129,10.0,90.0,143,167,17,22,154,310,0,68,1.9221556886227544,321,25,344,1038,3.2336448598130842,987,51,0.9508670520231214,0.049132947976878616,,<br/>All of the top cords are looped through the attachments of their group pendants.  The pendants in group T15 (89-94) have a very pale blue color that probably was originally darker.
555,1000658,UR291A,KH0529,UR291A,UR291A,,"Museo Nac., Pueblo Libre",36268,,Unknown,"Armatambo, Huaca San Pedro",15,11.066666666666666,1,0,0,0,15,2,0.5686551622470527,647,60,166,0,166,0.0,100.0,166,166,0,0,0,0,166,14,1.0,166,24,123,368,2.216867469879518,5,355,0.01358695652173913,0.9646739130434783,,
616,6000058,QU009,QU009,QU09,QU009,,Dallas Museum of Art,B366/T41299.30,,"Inka, Late Horizon",Unknown,16,12.8125,2,0,4,7,9,0,0.970282217586831,472,1,205,40,158,20.0,80.0,198,165,6,6,40,205,0,9,1.2484848484848485,206,11,183,270,1.3170731707317074,265,5,0.9814814814814815,0.018518518518518517,,
634,6000077,UR050,KH0280,UR050,UR050,,Private Collection: Anna Maria Soldi,s/n,,Unknown,Unknown,164,1.0,1,0,0,164,0,0,0.7838386930998739,613,163,164,0,0,0.0,0.0,0,164,0,0,0,0,164,16,1.0,164,2,504,501,3.0548780487804876,402,99,0.8023952095808383,0.19760479041916168,,"Structure of primary cord is a 4-sided braid.  Beginning and end descriptions are not noted.  Number of elements in braid unknown.  From 3.0 to 3.5 cm, there is a thread wrapping of MB."
344,1000057,UR1113,KH0127,AS113,UR1113,,"Museum für Völkerkunde, Berlin",VA16140,,Unknown,Between Ica and Pisco,17,9.588235294117647,1,0,0,3,14,3,0.5745772192988718,339,0,163,0,0,0.0,0.0,0,163,0,0,0,163,0,41,1.0,163,5,216,559,3.4294478527607364,443,108,0.7924865831842576,0.19320214669051877,"For a complete listing of all quipus from ""between Ica and Pisco"" see AS098.<br/>Additional notes in Ascher and Ascher 1987:763.",
534,1000612,UR270,KH0507,UR270,UR270,,Proyecto Incahuasi,13830,,Unknown,Incahuasi,25,6.48,1,0,0,18,7,4,0.8788783768367613,142,5,162,1,161,1.0,99.0,162,162,0,0,0,162,0,146,1.0,162,7,333,772,4.765432098765432,57,714,0.07383419689119171,0.9248704663212435,,
184,1000586,HP056,KH0587,HP056,HP056,,"Museo Nacional de Arqueologia, Anthropologia e Historia del Peru",MNAAHP 30564,,Unknown,Unknown,18,9.0,1,0,0,3,15,0,0.9765742341016372,360,0,162,161,1,99.0,1.0,162,162,0,0,0,162,0,19,1.0,162,15,230,356,2.197530864197531,324,32,0.9101123595505618,0.0898876404494382,,
195,1000634,JC010,KH0617,JC010,JC010,,Proyecto Incahuasi,PAI-009-2016,,Unknown,Incahuasi,18,8.88888888888889,1,0,0,3,15,5,0.4285265401652598,640,38,160,160,0,100.0,0.0,160,160,0,0,0,0,160,5,1.0,160,11,95,239,1.49375,4,235,0.016736401673640166,0.9832635983263598,,
216,1000004,UR010,KH0246,UR010,UR010,,"Centro Mallqui, Leymebamba, Amazonas",CMA-480/LC1-109.1,,Chachapoyas,Leymebamba,30,5.866666666666666,2,0,0,8,22,2,0.9389163966990105,212,0,176,63,91,41.0,59.0,154,159,0,0,17,174,0,17,1.1069182389937107,176,20,230,338,1.9204545454545454,17,321,0.05029585798816568,0.9497041420118343,"1. Los ""senales rojos"" mencionados en el registro se componen de un hilito de lana que se enlace entre de los hilos (doblados) del pendiente.<br/>2.  En pendiente #156 hay un pendiente suelto atado en la forma de un pendiente inmediatamente sobre el nudo largo (de 2).  Las medidas de los dos extremos de esta pendiente son: 23.0, 11.5<br/>3. Values reevaluated and changed 11/172004 by carrie brezine",<br/>65.5 cm: una prolongacion del cordon principal /o pen. 157
619,6000061,QU012,QU012,QU12,QU012,,Dallas Museum of Art,B391/T41299.20,,"Inka, Late Horizon",Unknown,13,21.615384615384617,3,0,0,5,8,1,0.8182616268859663,332,0,281,122,153,44.0,56.0,275,159,3,4,122,281,0,19,1.7672955974842768,281,13,148,471,1.6761565836298933,420,50,0.89171974522293,0.10615711252653928,,
284,1000280,UR085,KH0321,UR085,UR085,,Museo Temple Radicati,unnumbered,,Unknown,Unknown,16,17.0625,2,0,0,7,9,0,0.9653250524541985,340,0,273,1,143,1.0,99.0,144,152,0,0,121,267,0,197,1.7960526315789473,273,29,345,1253,4.589743589743589,973,280,0.776536312849162,0.22346368715083798,,"<br/>1- Between groupings 5 and 6 there are loose cords which are knotted together in an overhand knot, then knotted loosely around the primary cord. These cords may be loose subsidiaries and are not included in the pendant count.   2- Markers: all markers are MB thread wrappings on the primary cord.   3- A lot of the moderate yellowish brown (B) could be discolored white (W)  4- The total length is measured including the fringe of the final knot.   5- The thickness of the primary cord varies: 0.48/ 0.48/ 0.52/ 0.42 cm ( at the end)  6- The beginning end is doubled/twisted"
543,1000622,UR277,KH0516,UR277,UR277,,Proyecto Incahuasi,13834-2014,,Unknown,Incahuasi,19,7.894736842105263,1,0,0,10,9,4,0.8532734171154334,145,2,150,150,0,100.0,0.0,150,150,0,0,0,150,0,36,1.0,150,7,261,393,2.62,95,298,0.24173027989821882,0.7582697201017812,,
215,1000019,UR009,KH0245,UR009,UR009,,"Centro Mallqui, Leymebamba, Amazonas",CMA 850/LC1-479,,Chachapoyas,Leymebamba,21,7.809523809523809,2,0,0,11,10,1,0.6114113937050585,474,0,164,94,46,67.0,33.0,140,149,0,0,15,153,0,2,1.1006711409395973,164,14,97,114,0.6951219512195121,3,109,0.02631578947368421,0.956140350877193,"1. El se195177al #1 se compone del cuerpo del pendiente #27.<br/>2. En el espacio entre les pendientes 50 y 51, si cuerpo del pen. #51 esta amarado alrededor cordon principal.<br/>3. El cuerpo del pendiente #52 esta amarado alrededor del cordon principal<br/>4. Los pendientes #111 y 112 estan amarados par un hilo del cordon principal<br/>5. Los 8 pendientes #81-88 estan juntados con mido (see pg 9 of notes on pendant UR9)<br/>6. Pendientes #113-121 (=9 pendientes) estan juntados con un nudo en la manera de arriba",
343,1000359,UR111,KH0347,UR111,UR111,,Museo Temple Radicati,10,,Unknown,Unknown,9,16.555555555555557,1,0,0,0,9,4,0.32450672206615283,540,0,149,137,12,92.0,8.0,149,149,0,0,0,148,0,8,1.0,149,20,75,106,0.7114093959731543,99,6,0.9339622641509434,0.05660377358490566,many broken strings,
628,6000070,QU021,QU021,QU21,QU021,,"Logan Museum, Beloit College, Beloit, Wisconsin, USA",7260,,Unknown,Unknown,21,9.0,2,0,0,15,6,3,0.7499914106303677,469,0,189,54,129,30.0,70.0,183,149,0,0,40,188,0,4,1.2684563758389262,189,14,115,171,0.9047619047619048,125,46,0.7309941520467836,0.26900584795321636,,"incomplete; unclear which side is ""beginning"""
190,1000629,JC005,KH0612,JC005,JC005,,Proyecto Incahuasi,PAI-005-2016,,Unknown,Incahuasi,6,24.833333333333332,1,0,0,1,5,0,0.6523650177024536,644,61,149,148,0,100.0,0.0,148,149,0,0,0,1,148,21,1.0,149,28,140,491,3.295302013422819,17,474,0.034623217922606926,0.9653767820773931,,
475,1000519,UR208,KH0446,UR208,UR208,,"Ethnologisches Museum, Berlin, Germany",42549,,"Central Coast, Peru",Pachacamac,32,5.9375,2,0,0,1,31,22,0.5994280581763471,89,0,190,148,0,100.0,0.0,148,148,0,0,42,190,0,38,1.2837837837837838,190,21,128,378,1.9894736842105263,27,351,0.07142857142857142,0.9285714285714286,,
564,6000006,AS007,AS007,AS007,AS007,,"Museum of the American Indian, Heye Foundation",17/8825,,Unknown,Unknown,37,4.621621621621622,2,0,5,26,11,6,0.9252014050307275,349,0,171,0,0,0.0,0.0,0,146,10,16,25,0,0,14,1.1712328767123288,171,13,191,318,1.8596491228070176,0,0,0.0,0.0,,
329,1000314,UR1095,KH0108,AS095/N4,UR1095,,"Museum Fur Volkerkunde, Munich, W. Germany",G3299,,Unknown,Pachacamac,10,21.2,4,0,0,5,5,0,0.913864895359202,448,15,212,9,203,4.0,96.0,212,146,0,0,66,171,40,45,1.452054794520548,212,5,261,411,1.9386792452830188,67,337,0.1630170316301703,0.8199513381995134,"No numerical interpretation is possible as the knot clusters do not conform to the base ten positional system.  Twenty-three different knot cluster orders are found on the pendants.  These include long knots or figure eight knots followed by single knots, and long knots or single knots followed by long knots.  Also, there are 32 knot clusters which contain 10-15 knots.<br/>2.  <br/>2.  Construction note: Several long knots of 2, 3, or 4 are constructed in a reverse manner.  (a) is a usual long knot of 3; (b) is a reversed long knot of 3.  (See image)<br/>3.  AS095 and AS096 are associated in that they are both designated by the Museum as donated by Gaffron.  The provenance is Pachacamac.  They are quite dissimilar in construction.  AS095 is similar to AS087 (also donated by Gaffron) in that they both have different types of knots in all positions, knot clusters of more than 9 knots occur, and reversed long knots are found.<br/>4.  AS095 is also discussed by Nordenskiold (see Introduction, Table 3).",
